"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"AITM.PO.QTY","","","N","D","","11","Ordered","40000","","","Y","3","N","N","","","","","","31","MD3,","11R","0","Used to calculate extended price.","PO Qty","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:46.480Z"
"AITM.PO.STATUS","","","","L","","12","Item Status","Invoiced","","","","","","","","","","","","43","","12L","0","This is a system-generated field that reflects the status, of the item on the purchase order.  It is a multi-valued, field, but the current status is always the first status, since the values are kept in descending chronological, order.","PO Line Item Status","ACCEPTED.ITEMS","","$VR.ITEM.PO.STATUSES","1993-02-15","GTT","","","2020-05-27T14:54:48.059Z"
"AITM.PO.STATUS.DATE","","","D","L","","8","Status Date","","","","N","2","/","","","","","","","44","D2/","8R","0","This is the date the associated element, AITM.PO.STATUS,, was added.","PO Status Date","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:45.465Z"
"AITM.PO.TAX.AMT.TYPE","","","","L","","6","Tax Type","","","","","","","","","","","","","98","","6L","0","Identifies the whether the amt is rebate or refund","","ACCEPTED.ITEMS","","$VR.TAX.TYPES","1993-07-21","CJK","","","2020-05-27T14:54:46.387Z"
"AITM.PO.TAX.GL.NO","","","","L","","25","Tax GL Account No","","","","","","","","","","","","","92","","25L","0","This is the GL account to which the tax expense, is being charged.","Tax_GL_Acct","ACCEPTED.ITEMS","","","1993-06-29","AUS","","","2020-05-27T14:54:47.512Z"
"AITM.PO.TRADE.DISC.AMT","","","N","D","","12","Trade Disc Amt","","","","Y","2","N","N","","","","","","34","MD2,","12R","0","This field is used in determining the extended price, and the trade discount percentage.  If foreign, currency is involved, this field is in the foreign, currency.","PO Trade Disc","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:48.168Z"
"AITM.PO.TRADE.DISC.PCT","","","N","D","","7","Trade Disc Pct","","","","N","3","N","N","","","","","","35","MD3","7R","0","Used to calculate trade discount amount and reduce item, extended price.","PO Trade Pct","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:46.762Z"
"AITM.RC.VOUCHER","","","","X","","8","Rcr Voucher","","N","","","","","","","","","","RC.VOUCHERS.ID","65","","8L","9","This is a pointer to the recurring voucher (RC.VOUCHERS), file.","","ACCEPTED.ITEMS","","","1993-04-26","CJK","","","2020-05-27T14:54:46.809Z"
"AITM.RCVS.ID","","","","D","","10","Rcr Voucher Schedule","","","","","","","","","","","","","99","","10R","0","Key to RC.VOU.SCHEDULES file.  It is normally not, displayed on any screen.","","ACCEPTED.ITEMS","","","1993-09-07","SMG","","","2020-05-27T14:54:47.793Z"
"AITM.RECEIVED.BY","","","","D","","20","Received By","Robert Ramirez","","","","","","","","","","","","89","","20L","0","This ID is also put into the ACCEPT.HISTORY association, for auditing purposes.","","ACCEPTED.ITEMS","","","1993-06-17","SMG","","","2020-05-27T14:54:46.293Z"
"AITM.RECEIVED.DATE","","","D","D","","8","Date Received","9155","","","N","2","/","","","","","","","42","D2/","8R","0","Displayed but not used by the system.","","ACCEPTED.ITEMS","","","1993-06-30","SMG","","","2020-05-27T14:54:46.340Z"
"AITM.RECEIVED.QTY","","","N","D","","11","Quantity Received","","","","Y","3","N","N","","","","","","108","MD3,","11R","0","Displayed but not used by the system.","","ACCEPTED.ITEMS","","","1993-09-10","SMG","","","2020-05-27T14:54:47.980Z"
"AITM.RECEIVING.COMMENTS","","","","C","","40","Receiving Comments","","","","","","","","","","","","","49","","40L","80","Not used by system.","Receiving Comments","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:47.590Z"
"AITM.REJECTED.CONDITION","","","","L","","30","Rejected Item Condition","","","","","","","","","","","","","47","","30L","0","This field is used for reporting purposes, to show the, condition of an item that was not accepted -- wrong, color, damaged, unopened, crushed, etc.","","ACCEPTED.ITEMS","","$VR.ITEM.CONDITION","1993-02-15","GTT","","","2020-05-27T14:54:46.965Z"
"AITM.REJECTED.QTY","","","N","D","","11","Quantity Rejected","","","","Y","3","N","N","","","","","","107","MD3,","11R","0","Will be required if quantity received not equal to, quantity accepted.","","ACCEPTED.ITEMS","","","1993-09-10","SMG","","","2020-05-27T14:54:46.152Z"
"AITM.REQ.EXT.PRICE","","","N","D","","14","Extended Price","","","","Y","2","N","N","","","","","","24","MD2,","14R","0","This is used to validate and calculate GL distribution, amounts.  If foreign currency is involved, this is in, the foreign currency.","Req Ext Price","ACCEPTED.ITEMS","","","1993-02-12","GTT","","","2020-05-27T14:54:45.371Z"
"AITM.REQ.GL.AMT","","","N","L","","14","GL Amt","","N","","Y","2","N","N","","","","","","28","MD2,","14R","0","This field is used to determine the GL account percentage, of item extended price as well as being the amount charged, to the GL account.  Even if foreign currency is involved, , this field is always in the local currency.","Req GL Amt","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:46.043Z"
"AITM.REQ.GL.FOREIGN.AMT","","","N","L","","14","[GL Foreign Amt]","","","","Y","2","N","N","","","","","","25","MD2,","14R","0","This amount is the foreign amount before the currency, conversion.  This is what the user enters; the local , amount is what gets sent to the general ledger.","","ACCEPTED.ITEMS","","","1993-09-06","SMG","","","2020-05-27T14:54:47.871Z"
"AITM.REQ.GL.NO","","","","L","","25","GL Account No","","","","","","","","","","","","","26","","25L","0","Used as the key to the GL files and as the account number, to which GL transactions will be posted.","Req GL Acct","ACCEPTED.ITEMS","","","1992-07-20","CURT","","","2020-05-27T14:54:46.652Z"
"AITM.REQ.GL.PCT","","","N","L","","7","Percent","","","","N","3","N","N","","","","","","29","MD3","7R","0","This is used to calculate the amount charged to the, GL account.","Req GL Pct","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:47.527Z"
"AITM.REQ.GL.QTY","","","N","L","","11","Quantity","","","","Y","3","N","N","","","","","","27","MD3,","11R","0","Distribution by quantity.","Req GL Qty","ACCEPTED.ITEMS","","","1993-09-06","SMG","","","2020-05-27T14:54:46.059Z"
"AITM.REQ.ID","","","","X","","7","Requsitions","","N","","","","","","","","","REQ.ITEMS.ID","REQUISITIONS.ID","17","","7L","10","Key to the REQUISITIONS file.","Req ID","ACCEPTED.ITEMS","","","1993-02-12","GTT","","","2020-05-27T14:54:46.043Z"
"AITM.REQ.ISSUE","","","","D","","20","Unit of Issue","","","","","","","","","","","","","19","","20L","0","Used for reporting purposes.","Req Issue","ACCEPTED.ITEMS","","","1993-02-12","GTT","","","2020-05-27T14:54:47.309Z"
"AITM.REQ.PRICE","","","N","D","","15","Est Price","100000","","","Y","4","N","N","","","","","","20","MD4,","15R","0","Used to calculate extended price","Req Price","ACCEPTED.ITEMS","","","1993-02-12","GTT","","","2020-05-27T14:54:46.605Z"
"AITM.REQ.QTY","","","N","D","","11","Quantity","","","","Y","3","N","N","","","","","","18","MD3,","11R","0","Used to calculate extended price.","Req Qty","ACCEPTED.ITEMS","","","1993-02-12","GTT","","","2020-05-27T14:54:46.059Z"
"AITM.REQ.TRADE.DISC.AMT","","","N","D","","12","Trade Disc Amt","","","","Y","2","N","N","","","","","","21","MD2,","12R","0","This field is used in determining the extended price, and the trade discount percentage.  If foreign, currency is involved, this field is in the foreign, currency.","Req Trade Disc","ACCEPTED.ITEMS","","","1993-02-12","GTT","","","2020-05-27T14:54:46.715Z"
"AITM.REQ.TRADE.DISC.PCT","","","N","D","","7","Trade Disc Pct","","","","N","3","N","N","","","","","","22","MD3","7R","0","Used to calculate trade discount amount and reduce the, item extended price.","Req Trade Pct","ACCEPTED.ITEMS","","","1993-02-12","GTT","","","2020-05-27T14:54:48.215Z"
"AITM.RETURN.DATE","","","D","D","","8","Return Date","","","","N","2","/","","","","","","","110","D2/","8R","0","Will be required if AITM.REJECTED.QTY > 0.","","ACCEPTED.ITEMS","","","1993-09-10","SMG","","","2020-05-27T14:54:47.027Z"
"AITM.RETURN.VIA","","","","D","","20","Return Via","","","","","","","","","","","","","109","","20L","0","Displayed but not used by the system.  Same validation, as on PO.SHIP.VIA.","","ACCEPTED.ITEMS","","","1993-09-10","SMG","","","2020-05-27T14:54:47.043Z"
"AITM.STOCK.NO","","","","D","","10","Stock No","","","","","","","","","","","","","5","","10L","0","Used to default vendor part number and item description., Along with the inventory store, it is the key to the, INVENTORY file.","Stock_No","ACCEPTED.ITEMS","","","1993-02-12","GTT","","","2020-05-27T14:54:48.137Z"
"AITM.TAX.CODES","","","","Q","","14","Tax Codes","S   Sales Tax","","","","","","","","","","","AP.TAXES.ID","10","","14L","5","These tax codes are used to calculate sales tax, value, added taxes, etc., based on the tax table (AP.TAXES).","Item_Tax_Codes","ACCEPTED.ITEMS","","","1993-04-27","SMG","","","2020-05-27T14:54:46.184Z"
"AITM.TAX.FORM","","","","D","","6","Tax Form","1099","","","","","","","","","","","","8","","6L","0","This field is to be used as selection criteria when, producing tax reports.","Tax Form","ACCEPTED.ITEMS","","$VR.TAX.FORMS","1993-02-12","GTT","","","2020-05-27T14:54:47.574Z"
"AITM.TAX.FORM.CODE","","","","D","","3","Tax Form Box","NEC","","","","","","","","","","","","23","","3L","0","Used to produce tax forms (1099, T4A, etc.).","","ACCEPTED.ITEMS","","$VR.TAX.FORM.CODES","1993-09-03","SMG","","","2020-05-27T14:54:47.715Z"
"AITM.USER1","","","","D","","10","","","N","","","","","","","","","","","73","","10L","10","","","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:46.949Z"
"AITM.USER10","","","","D","","10","","","N","","","","","","","","","","","82","","10L","10","","","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:47.199Z"
"AITM.USER2","","","","D","","10","","","N","","","","","","","","","","","74","","10L","10","","","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:46.949Z"
"AITM.USER3","","","","D","","10","","","N","","","","","","","","","","","75","","10L","10","","","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:46.965Z"
"AITM.USER4","","","","D","","10","","","N","","","","","","","","","","","76","","10L","10","","","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:46.965Z"
"AITM.USER5","","","","D","","10","","","N","","","","","","","","","","","77","","10L","10","","","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:46.965Z"
"AITM.USER6","","","","D","","10","","","N","","","","","","","","","","","78","","10L","10","","","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:46.980Z"
"AITM.USER7","","","","D","","10","","","N","","","","","","","","","","","79","","10L","10","","","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:46.980Z"
"AITM.USER8","","","","D","","10","","","N","","","","","","","","","","","80","","10L","10","","","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:46.996Z"
"AITM.USER9","","","","D","","10","","","N","","","","","","","","","","","81","","10L","10","","","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:46.996Z"
"AITM.VENDOR.PART","","","","D","","11","Vendor Part","A000344","","","","","","","","","","","","6","","11L","0","This field is used for reporting purposes.","Vendor Part","ACCEPTED.ITEMS","","","1993-02-12","GTT","","","2020-05-27T14:54:48.168Z"
"AITM.VOU.CASH.DISC.AMT","","","N","D","","10","Cash Discount","","","","Y","2","N","N","","","","","","56","MD2,","10R","0","This field is used in determining extended price for, discount lost accounting method.  If foreign currency, is involved, this field is in the foreign currency.","Vou Cash Disc","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:48.137Z"
"AITM.VOU.EXT.PRICE","","","N","D","","15","Extended Price","40000","","","Y","2","N","N","","","","","","57","MD2,-","15R","0","This is used to validate and calculate GL distribution, amounts.  If foreign currency is involved, this is in, the foreign currency.","Vou Ext Price","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:47.387Z"
"AITM.VOU.GL.ACCT.TAX.CODE","","","","L","","5","GL No Tax Code","","N","","","","","","","","","","","84","","5L","0","This tax code is the associated code to the GL number when any of, the Item tax codes has rebate/refund flag set to ""Y""es.","","ACCEPTED.ITEMS","","","1993-06-08","CJK","","","2020-05-27T14:54:47.215Z"
"AITM.VOU.GL.AMT","","","N","L","","15","Amount","40000","N","","Y","2","N","N","","","","","","60","MD2,-","15R","0","This field is used to determine the GL account percentage, of item extended price as well as being the amount charged, to the GL account.  Even if foreign currency is involved, , this field is always in the local currency.","Item Vou Gl Amt","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:45.949Z"
"AITM.VOU.GL.FOREIGN.AMT","","","N","L","","15","Foreign Amount","","","","Y","2","N","N","","","","","","83","MD2,-","15R","0","This amount is the foreign amount before the currency, conversion.  This is what the user enters; the local , amount is what gets sent to the general ledger.","","ACCEPTED.ITEMS","","","1993-05-26","CJK","","","2020-05-27T14:54:45.402Z"
"AITM.VOU.GL.FOREIGN.TAX.AMT","","","N","L","","13","Foreign Tax","10000","","","Y","2","N","N","","","","","","113","MD2,-","13R","0","Stores the discounted foreign tax amount for line items, in foreign currency.","","ACCEPTED.ITEMS","","","1993-10-15","CJK","","","2020-05-27T14:54:48.121Z"
"AITM.VOU.GL.NO","","","","L","","25","GL Account No","11105310","","","","","","","","","","","","59","","25L","0","This is the key to the GL files.","Vou GL No","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:47.793Z"
"AITM.VOU.GL.PCT","","","N","L","","7","Percent","10000","","","N","3","N","N","","","","","","61","MD3","7R","0","This is used to calculate the amount charged to the, GL account.","Item Vou Gl Pct","ACCEPTED.ITEMS","","","1993-02-15","RLP","","","2020-05-27T14:54:47.434Z"
"AITM.VOU.GL.QTY","","","N","L","","11","Quantity","4000","","","Y","3","N","N","","","","","","85","MD3,","11R","0","Distribution by quantity.","","ACCEPTED.ITEMS","","","1993-06-08","CJK","","","2020-05-27T14:54:45.965Z"
"AITM.VOU.GL.REBATE.AMT","","","N","L","","10","Rebate Amt","","","","Y","2","N","N","","","","","","71","MD2,","10R","0","This is used for reporting purposes to avoid having to, recalculate the rebate amount.","Rebate_Amt","ACCEPTED.ITEMS","","","1993-05-12","SMG","","","2020-05-27T14:54:47.574Z"
"AITM.VOU.GL.REFUND.AMT","","","N","L","","10","Refund Amt","","","","Y","2","N","N","","","","","","72","MD2,","10R","0","This is used for reporting purposes to keep from having, to recalculate the amount.","Refund_Amt","ACCEPTED.ITEMS","","","1993-05-12","SMG","","","2020-05-27T14:54:46.918Z"
"AITM.VOU.GL.TAX.AMT","","","N","L","","13","Tax Amount","","","","Y","2","N","N","","","","","","69","MD2,-","13R","0","System-calculated, but can be overridden by user.  Even if, foreign currency is involved, this field is in the local, currency.","GL_Tax_Amt","ACCEPTED.ITEMS","","","1993-04-28","SMG","","","2020-05-27T14:54:46.199Z"
"AITM.VOU.GL.TAX.CALC.FLAG","","","","L","","3","System Calculated?","Yes","","","","","","","","","","","","70","","3L","0","If amounts or something else changes, a value of N(o) in, this field would keep the system from recalculating.","System_Calc_Flag","ACCEPTED.ITEMS","","","1993-04-28","SMG","","","2020-05-27T14:54:48.012Z"
"AITM.VOU.GL.TAX.CODE","","","","L","","5","Voucher Tax Code","","N","AP.TAXES.ID","","","","","","","","","","68","","5L","0","Defaults from line item tax code, but can be overridden., Used to compute tax amounts.","Vou_Tax_Code","ACCEPTED.ITEMS","","AP.TAXES","1993-04-28","SMG","","","2020-05-27T14:54:47.215Z"
"AITM.VOU.ID","","","","X","","8","Voucher","V0000123","N","","","","","","","","","VOU.ITEMS.ID","VOUCHERS.ID","50","","8L","10","Key to VOUCHERS file","Voucher ID","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:45.574Z"
"AITM.VOU.ISSUE","","","","D","","20","Unit of Issue","BX - Boxes","","","","","","","","","","","","52","","20L","0","This field is used for reporting purposes.","Vou Issue","ACCEPTED.ITEMS","","","1993-02-15","GTT","","","2020-05-27T14:54:45.527Z"
"AITM.VOU.LINE.GL.NO","","","","L","","25","GL Account No","","","","","","","","","","","","","66","","25L","0","This is the controller of the tax association for, vouchers.  It is the same as AITM.VOU.GL.NO, but is, repeated to avoid sub-values since each line item can, have multiple GL numbers and each GL number can spawn, multiple tax entries.","GL_Account_No","ACCEPTED.ITEMS","","","1993-05-12","SMG","","","2020-05-27T14:54:47.543Z"
