"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"ACCUM.DEPR.GL","string xResult1; , key xKeyAssetTypes for file AssetTypes;, xKeyAssetTypes = vFixAssetType; xResult1 = vAstpUseAllowanceDeprec;, return xResult1;","","","I","N","30","","","N","","","","","","","","","","","0","","30L","0","I-descriptor provided with the GASB35 project","ACCUM DEPREC GL ACCOUNT","FIXED.ASSETS","N","","2001-05-01","TGL","","","2020-05-27T14:56:18.025Z"
"ACQ.DESC","","","","D","","30","Description","Purchased - Unrestricted Funds","N","","","","","","","","","","","1","","30L","30","","","ACQUISITION.METHODS","","","1992-07-20","CURT","","","2020-05-27T14:56:18.993Z"
"ACQ.TYPE","","","","D","","1","Acquisition Type","P - Purchase","N","","","","","","","","","","","2","","1L","20","","Acq Type","ACQUISITION.METHODS","","$VR.ACQUISITION.TYPES","1993-03-04","GTT","","","2020-05-27T14:56:16.462Z"
"ACQUISITION.METHODS.ID","","","","K","","2","Acquisition Method LookUp","01","","","","","","","","","","","","0","","2L","2","This is a psuedo key developed for Envision.","","ACQUISITION.METHODS","","","1992-09-01","Conversion","","","2020-05-27T14:56:17.040Z"
"ACT.CAMP.NAME.CC","string xResult;, xResult = '(':vActivityId:') ':vActivityName;, return xResult;","","","I","N","10","","","N","","","","","","","","","","","0","","10L","0","Return (ID) Name","","ACTIVITY","N","","2010-03-16","JLM","","","2020-05-27T14:56:18.540Z"
"ACT.CAMP.UMBRELLA.CC","string xResult; , key xKeyActivity for file Activity;, if (Is(vActivityUmbrella) && (vActivityUmbrella != ""0"")) {,  xKeyActivity = vActivityUmbrella; xResult = (""("" : vActivityUmbrella : "") "" : vActivityName);, } else {,  xResult = vActivityUmbrella;, }, return xResult;","","","I","N","10","","","N","","","","","","","","","","","0","","10L","0","Return (ID) name for the umbrella","","ACTIVITY","N","","2010-03-16","JLM","","","2020-05-27T14:56:15.415Z"
"ACTALUMUPDT.CAS083.DATE","","","","D","N","8","Update from CAS083 Date","03/03/09","N","","","","","","","","","","","1","D2/","8R","0","Store the data that data was updated to Active Alumni using the CAS083 form.","Update from, CAS083 Date","ACTIVE.ALUMNI.UPDATE","N","","2009-08-04","LWW","","","2020-05-27T14:56:17.978Z"
"ACTALUMUPDT.CAS087.DATE","","","","D","N","8","Update from CAS087 Date","03/03/09","N","","","","","","","","","","","2","D2/","8R","0","Store the data that data was updated to Active Alumni using the CAS087 form.","Update from, CAS087 Date","ACTIVE.ALUMNI.UPDATE","N","","2009-08-04","LWW","","","2020-05-27T14:56:15.228Z"
"ACTALUMUPDT.CAS092.DATE","","","","D","N","8","Update from CAS092 Date","03/03/09","N","","","","","","","","","","","3","D2/","8R","0","Store the data that data was updated to Active Alumni using the CAS087 form.","Update from, CAS092 Date","ACTIVE.ALUMNI.UPDATE","N","","2009-08-04","LWW","","","2020-05-27T14:56:17.134Z"
"ACTALUMUPDT.REJECT.DATE","","","","D","N","8","AA Reject DAte","11/16/09","N","","","","","","","","","","","10","D2/","8R","0","Stored date that indicates an ActiveAlumni change was rejected by the reviewer.","AA Reject Date","ACTIVE.ALUMNI.UPDATE","N","","2009-11-17","CRS","","","2020-05-27T14:56:18.353Z"
"ACTIVE.ALUMNI.UPDATE.ADDDATE","","","","D","N","8","Added On","","N","","","","","","","","","","","4","D2/","8R","0","Envision-maintained date this record was added to file","Added On","ACTIVE.ALUMNI.UPDATE","N","","2009-08-04","LWW","","","2020-05-27T14:56:18.337Z"
"ACTIVE.ALUMNI.UPDATE.ADDOPR","","","","D","N","8","Added By","","N","","","","","","","","","","","5","","8L","20","Envision-maintained login of who added this record.","Added By","ACTIVE.ALUMNI.UPDATE","N","","2009-08-04","LWW","","","2020-05-27T14:56:15.478Z"
"ACTIVE.ALUMNI.UPDATE.ADDTIME","","","","D","N","8","","","N","","","","","","","","","","","6","MTH","8R","0","Envision-maintained time this record was added to file","","ACTIVE.ALUMNI.UPDATE","N","","2009-08-04","LWW","","","2020-05-27T14:56:18.462Z"
"ACTIVE.ALUMNI.UPDATE.CHGDATE","","","","D","N","8","Changed On","","N","","","","","","","","","","","7","D2/","8R","0","Envision-maintained date this record was last updated.","Changed On","ACTIVE.ALUMNI.UPDATE","N","","2009-08-04","LWW","","","2020-05-27T14:56:16.900Z"
"ACTIVE.ALUMNI.UPDATE.CHGOPR","","","","D","N","8","Changed By","","N","","","","","","","","","","","8","","8L","20","Envision-maintained login of who last updated this rec.","Changed By","ACTIVE.ALUMNI.UPDATE","N","","2009-08-04","LWW","","","2020-05-27T14:56:16.056Z"
"ACTIVE.ALUMNI.UPDATE.CHGTIME","","","","D","N","8","","","N","","","","","","","","","","","9","MTH","8R","0","Envision-maintained time this record was last changed","","ACTIVE.ALUMNI.UPDATE","N","","2009-08-04","LWW","","","2020-05-27T14:56:17.056Z"
"ACTIVE.ALUMNI.UPDATE.ID","","","","K","N","10","","0000193","N","","","","","","","","","","","0","","10LID","10","PERSON record ID for the person record we are tracking the export of.","ID","ACTIVE.ALUMNI.UPDATE","N","","2009-08-04","LWW","","","2020-05-27T14:56:17.071Z"
"ACTIVE.COMM.CODES","string xResult1; , xResult1 = SGetOutCorres(vId, """", ((string)3), ""C"", """");, return xResult1.ToArray((253).Char());","","","I","N","8","","","N","","","","","","","","","","","0","","8L","0","List correspondence received with either Received or, Waived statuses","Comm Code","PERSON","N","","2008-04-29","LHS","","","2020-05-27T14:56:16.493Z"
"ACTIVITIES","","","","L","N","10","","","N","","","","","","","","","","","80","","10L","25","This field contains a list of activities or campaigns, thru which the donor has contributed.","","PERSON","N","","1986-03-12","HHS>NEW.NPD>17","","","2020-05-27T14:56:15.571Z"
"ACTIVITIES.UNDERWRITTEN","","","","Q","N","10","","","N","","","","","","","","","ACTIVITY.UNDERWRITERS","ACTIVITY.ID","109","","10L","30","List of activities underwritten by this donor","","PERSON","N","","1987-06-02","RGH>NEW.NPD>4","","","2020-05-27T14:56:19.337Z"
"ACTIVITY.ACKNOWLEDGEMENTS","","","","L","N","8","","","N","","","","","","","","","","","8","","8L","8","List (return link to DOC.CTL) of ack letters assoc with act","","ACTIVITY","N","","1986-06-11","RGH>NEW.NPD>11","","","2020-05-27T14:56:17.946Z"
"ACTIVITY.ACTUAL.COMP.DONORS","","","N","D","N","7","","","N","","Y","0","N","N","","","","","","53","MD0,","7R","7","Working count of donors from lower levels","","ACTIVITY","N","","1987-04-29","RGH>NEW.NPD>5","","","2020-05-27T14:56:16.915Z"
"ACTIVITY.ACTUAL.COMP.REVENUE","","","N","D","N","11","","","N","","Y","2","N","N","","","","","","39","MD2,","11R","11","Working total of revenue from component programs","","ACTIVITY","N","","1987-04-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:17.603Z"
"ACTIVITY.ACTUAL.DONATIONS","","","N","D","N","15","Actual","","N","","Y","2","N","","","","","","","12","MD2,","15R","15","Actual amount donated as a part of this activity","Actual, Donations","ACTIVITY","N","","1987-04-10","RGH>NEW.NPD>30","","","2020-05-27T14:56:19.243Z"
"ACTIVITY.ACTUAL.DONOR.COUNT","","","N","D","N","7","Donors (Actual)","","N","","Y","0","N","N","","","","","","15","MD0,","7R","7","Actual number of donors as a result of this activity","","ACTIVITY","N","","1987-04-10","RGH>NEW.NPD>30","","","2020-05-27T14:56:16.275Z"
"ACTIVITY.ACTUAL.EXPENSES","","","N","A","N","11","","","N","","Y","2","N","N","","ACTEXP","D","","","28","MD2,","11R","11","Amount actually spent for this account in this activity","","ACTIVITY","N","","1987-04-10","RGH>NEW.NPD>30","","","2020-05-27T14:56:15.540Z"
"ACTIVITY.ACTUAL.REVENUE","","","N","A","N","11","","","N","","Y","2","N","N","","ACTREV","D","","","23","MD2,","11R","11","Actual amount revenue received from this account","","ACTIVITY","N","","1987-04-10","RGH>NEW.NPD>30","","","2020-05-27T14:56:18.196Z"
"ACTIVITY.ADD.DATE","","","D","D","N","8","","","N","","N","2","/","","","","","","","41","D2/","8R","8","Date this record was added","","ACTIVITY","N","","1986-03-20","NEW.NPD>NEW.NPD>10","","","2020-05-27T14:56:17.337Z"
"ACTIVITY.ADD.OPERATOR","","","","D","N","10","","","N","","","","","","","","","","","42","","10L","15","Operator ID of the person who added this record","","ACTIVITY","N","","1986-03-20","NEW.NPD>NEW.NPD>10","","","2020-05-27T14:56:18.587Z"
"ACTIVITY.AGENDA.ATTENDENCE","","","N","A","N","9","","","N","","Y","0","Y","N","","AGENDA","K","","","95","MD0,","9R","9","Count of persons attending a sub-section of an activity","","ACTIVITY","N","","1987-05-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:17.993Z"
"ACTIVITY.AGENDA.DATE","","","D","A","N","8","","","N","","N","2","/","","","AGENDA","D","","","78","D2/","8R","8","Date of an activity's agenda item","","ACTIVITY","N","","1987-05-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:18.587Z"
"ACTIVITY.AGENDA.DESCRIPTION1","","","","A","N","40","","","N","","","","","","","AGENDA","D","","","96","","40L","40","First line of comments/description for an agenda item","","ACTIVITY","N","","1987-05-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:15.353Z"
"ACTIVITY.AGENDA.DESCRIPTION2","","","","A","N","40","","","N","","","","","","","AGENDA","D","","","97","","40L","40","Second line of an activity's comment/description","","ACTIVITY","N","","1987-05-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:15.353Z"
"ACTIVITY.AGENDA.END.TIME","","","T","A","N","7","","","N","","N","1",":","","","AGENDA","D","","","80","MTH:","7L","7","Time that an activity's agenda item will end","","ACTIVITY","N","","1987-05-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:17.697Z"
"ACTIVITY.AGENDA.FEE","","","N","A","N","7","","","N","","N","2","Y","N","","AGENDA","D","","","81","MD2","7R","7","Fee to be charged, if any, for this activity's agenda item","","ACTIVITY","N","","1987-05-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:17.165Z"
"ACTIVITY.AGENDA.START.TIME","","","T","A","N","7","","","N","","N","1",":","","","AGENDA","D","","","79","MTH:","7L","7","Time that an activity's agenda item is to start","","ACTIVITY","N","","1987-05-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:15.181Z"
"ACTIVITY.AMOUNT.UNDERWRITTEN","","","N","D","N","11","Amount","","N","","Y","0","Y","N","","","","","","74","MD0,","11R","11","Sum of the underwritten amounts from AESU09","","ACTIVITY","N","","1987-05-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:16.993Z"
"ACTIVITY.ATTENDED","","","","D","N","3","Attended","","N","","","","","","","","","","","100","","3L","3","Activity attended flag (Y/N)","","ACTIVITY","N","","1987-06-19","HHS>NEW.NPD>3","","","2020-05-27T14:56:17.306Z"
"ACTIVITY.ATTENDED.LIST","","","","L","N","10","","","N","","","","","","","","","","","5","","10L","10","This list will contain people who have attended","","ACTLISTS","N","","1995-03-16","AUS","","","2020-05-27T14:56:18.571Z"
"ACTIVITY.ATTENDEE.COUNT","","","N","D","N","7","","","N","","Y","0","N","N","","","","","","61","MD0,","7R","7","Count of persons attending this activity","","ACTIVITY","N","","1987-05-13","RGH>NEW.NPD>5","","","2020-05-27T14:56:16.587Z"
"ACTIVITY.CAMPUS.CALENDAR","","","","X","N","15","Campus Calendar","","N","CAMPUS.CALENDAR.ID","","","","","","","","","CAMPUS.CALENDAR.ID","137","","15L","15","The ID of the CAMPUS.CALENDAR record which should be, used to restrict campus holiday checking to.","Campus Calendar","ACTIVITY","N","CAMPUS.CALENDAR","1996-03-07","STEVEN","","","2020-05-27T14:56:18.509Z"
"ACTIVITY.CAPACITY","","","N","D","N","7","Capacity","","N","","Y","0","Y","N","","","","","","83","MD0,","7R","7","Sum of all facility capacities","","ACTIVITY","N","","1987-05-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:16.665Z"
"ACTIVITY.CHANGE.DATE","","","D","D","N","8","","","N","","N","2","/","","","","","","","43","D2/","8R","8","Date this record was last changed","","ACTIVITY","N","","1986-03-20","NEW.NPD>NEW.NPD>10","","","2020-05-27T14:56:18.884Z"
"ACTIVITY.CHANGE.OPERATOR","","","","D","N","10","","","N","","","","","","","","","","","44","","10L","15","Operator ID of the person who last changed this record","","ACTIVITY","N","","1986-03-20","NEW.NPD>NEW.NPD>10","","","2020-05-27T14:56:17.743Z"
"ACTIVITY.COMMENTS","","","","C","N","70","Comments","","N","","","","","","","","","","","123","","70L","0","Free-form text about any aspect of the activity.","Comments","ACTIVITY","N","","2004-09-01","MML","","","2020-05-27T14:56:16.509Z"
"ACTIVITY.COMP.CONFIRMEES","","","N","D","N","7","","","N","","Y","0","N","N","","","","","","60","MD0,","7R","7","Working count of confirmed attendees from lower levels","","ACTIVITY","N","","1987-05-13","RGH>NEW.NPD>5","","","2020-05-27T14:56:16.243Z"
"ACTIVITY.COMP.DONATION.GOALS","","","N","D","N","11","","","N","","Y","0","N","N","","","","","","51","MD0,","11R","11","Working total of donation goals from lower level activities","","ACTIVITY","N","","1987-04-22","RGH>NEW.NPD>7","","","2020-05-27T14:56:18.290Z"
"ACTIVITY.COMP.EXP.BUDGET","","","N","D","N","13","","","N","","Y","2","N","N","","","","","","133","MD2,","13R","13","To hold immediate compnents expense budget","","ACTIVITY","N","","1995-02-12","AUS","","","2020-05-27T14:56:17.040Z"
"ACTIVITY.COMP.FEES.COLLECT","","","N","D","N","11","","","N","","Y","2","N","N","","","","","","69","MD2,","11R","11","Working amount of fees from lower levels","","ACTIVITY","N","","1987-05-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:18.837Z"
"ACTIVITY.COMP.PLDG.BAL","","","N","D","N","11","","","N","","Y","2","N","N","","","","","","35","MD2,","11R","11","Working total of outstanding pledge balances from lower leve","Component, Pledge Bal.","ACTIVITY","N","","1987-04-24","RGH>NEW.NPD>3","","","2020-05-27T14:56:19.290Z"
"ACTIVITY.COMP.REV.BUDGET","","","N","D","N","13","","","N","","Y","2","N","N","","","","","","134","MD2,","13R","13","To hold activities immediate component revenue budget","","ACTIVITY","N","","1995-02-12","AUS","","","2020-05-27T14:56:15.868Z"
"ACTIVITY.COMP.TX.COUNT","","","N","D","N","6","","","N","","Y","0","N","N","","","","","","132","MD0,","6R","6","Poster generated count of gift, matching gift and new, pledge transactions to all components.","","ACTIVITY","N","","1992-02-20","JLM","","","2020-05-27T14:56:15.243Z"
"ACTIVITY.COMPONENT.ATTENDEES","","","N","D","N","7","","","N","","Y","0","N","N","","","","","","62","MD0,","7R","7","Working count of attendees from lower levels","","ACTIVITY","N","","1987-05-13","RGH>NEW.NPD>5","","","2020-05-27T14:56:17.384Z"
"ACTIVITY.COMPONENT.DONATIONS","","","N","D","N","14","","","N","","Y","2","N","N","","","","","","10","MD2,","14R","14","Working total of donations from component programs","Component, Donations","ACTIVITY","N","","1987-04-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:19.103Z"
"ACTIVITY.COMPONENT.EXPENSES","","","N","D","N","10","","","N","","Y","2","N","N","","","","","","38","MD2,","10R","10","Working total of expenses from component programs","","ACTIVITY","N","","1987-04-21","RGH>NEW.NPD>2","","","2020-05-27T14:56:17.415Z"
"ACTIVITY.COMPONENT.FEES.PROJ","","","N","D","N","9","","","N","","Y","0","Y","N","","","","","","77","MD0,","9R","9","","","ACTIVITY","N","","1987-06-16","RGH>NEW.NPD>4","","","2020-05-27T14:56:18.478Z"
"ACTIVITY.COMPONENT.INVITEES","","","N","D","N","7","","","N","","Y","0","N","N","","","","","","58","MD0,","7R","7","Working count of invitees from lower levels","","ACTIVITY","N","","1987-05-13","RGH>NEW.NPD>5","","","2020-05-27T14:56:18.415Z"
"ACTIVITY.COMPONENT.PIECES","","","","D","N","10","","","N","","","","","","","","","","","106","","10R","10","LTREQ records generated by component activities","","ACTIVITY","N","","1987-07-30","HHS>NEW.NPD>2","","","2020-05-27T14:56:17.540Z"
"ACTIVITY.CONFIRMATION.LETTER","","","","D","N","10","Confirmation Letter","","N","","","","","","","","","","","103","","10L","10","","","ACTIVITY","N","","1987-06-19","HHS>NEW.NPD>3","","","2020-05-27T14:56:19.056Z"
"ACTIVITY.CONFIRMED","","","","D","N","3","Confirmed","","N","","","","","","","","","","","99","","3L","3","Activity confirmed flag (Y/N)","","ACTIVITY","N","","1987-06-19","HHS>NEW.NPD>3","","","2020-05-27T14:56:16.837Z"
